,id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
10476,9377,1.36519,6000000,70136369,Ferris Bueller's Day Off,Matthew Broderick|Alan Ruck|Mia Sara|Jeffrey Jones|Jennifer Grey,John Hughes,103,Drama|Comedy,Paramount Pictures,6/11/86,755,7.3,1986,11936438.4651729,139529742.123193
10477,235,1.349043,8000000,52287000,Stand by Me,Wil Wheaton|River Phoenix|Corey Feldman|Jerry O'Connell|Kiefer Sutherland,Rob Reiner,89,Crime|Drama,Columbia Pictures,8/7/86,792,7.5,1986,15915251.2868972,104020093.004749
10478,9318,1.3463319999999999,0,0,AstÃ©rix chez les Bretons,Roger Carel|Graham Bushnell|Pierre Mondy|Maurice Risch|Roger Lumont,Pino Van Lamsweerde,79,Family|Animation|Adventure|Comedy,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986,0.0,0.0
10479,4978,1.251215,0,84542002,An American Tail,Phillip Glasser|Dom DeLuise|Nehemiah Persoff|Erica Yohn|Amy Green,Don Bluth,80,Drama|Family|Animation|Adventure,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986,0.0,168188400.765921
10480,9426,1.161643,15000000,60629159,The Fly,Jeff Goldblum|Geena Davis|John Getz|Joy Boushel|Leslie Carlson,David Cronenberg,96,Horror|Science Fiction,SLM Production Group|Brooksfilms,8/15/86,502,6.9,1986,29841096.1629323,120616037.599781
10481,10068,1.161139,17000000,6735922,Nine 1/2 Weeks,Mickey Rourke|Kim Basinger|Margaret Whitton|David Margulies|Christine Baranski,Adrian Lyne,117,Drama|Romance,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx,2/14/86,90,5.9,1986,33819908.9846567,13400486.4098674
10482,9994,1.136303,14000000,82424789,The Great Mouse Detective,Barrie Ingham|Val Bettin|Vincent Price|Susanne Pollatschek|Candy Candido,Ron Clements|Burny Mattinson|David Michener|John Musker,74,Animation,Walt Disney Pictures|Silver Screen Partners,7/2/86,174,6.7,1986,27851689.752070196,163976403.65056002
10483,11483,1.045604,40000000,1641825,Pirates,Walter Matthau|Cris Campion|Damien Thomas|Olu Jacobs|Charlotte Lewis,Roman Polanski,124,Adventure|Comedy,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,22,6.2,1986,79576256.43448628,3266257.18051376
10484,9710,1.004166,0,0,Allan Quatermain and the Lost City of Gold,Richard Chamberlain|Sharon Stone|James Earl Jones|Henry Silva|Robert Donner,Gary Nelson,99,Action|Adventure|Comedy,Golan-Globus,12/17/86,32,4.4,1986,0.0,0.0
10485,2605,0.995618,0,40697761,Short Circuit,Ally Sheedy|Steve Guttenberg|Fisher Stevens|Austin Pendleton|G. W. Bailey,John Badham,98,Comedy|Family|Science Fiction,PSO International|David Foster Productions|TriStar Pictures,5/9/86,311,6.3,1986,0.0,80964386.6411359
10486,793,0.9944879999999999,6000000,8551228,Blue Velvet,Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern|Hope Lange,David Lynch,120,Crime|Drama|Mystery|Thriller,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986,11936438.4651729,17011867.803944
10487,168,0.9715940000000001,24000000,133000000,Star Trek IV: The Voyage Home,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Leonard Nimoy,119,Science Fiction|Adventure,Paramount Pictures,11/25/86,275,6.6,1986,47745753.86069179,264591052.644667
10488,10658,0.969383,37000000,37962774,Howard the Duck,Lea Thompson|Jeffrey Jones|Tim Robbins|Ed Gale|Holly Robinson Peete,Willard Huyck,110,Fantasy|Comedy|Science Fiction,Universal Pictures,8/1/86,105,4.9,1986,73608037.2018998,75523385.9697112
10489,6978,0.9609840000000001,25000000,11000000,Big Trouble in Little China,Kurt Russell|Kim Cattrall|Dennis Dun|James Hong|Victor Wong,John Carpenter,99,Adventure|Fantasy|Action|Comedy,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986,49735160.271553904,21883470.5194837
10490,11873,0.9141799999999999,13800000,52293982,The Color of Money,Paul Newman|Tom Cruise|Mary Elizabeth Mastrantonio|Helen Shaver|John Turturro,Martin Scorsese,119,Drama,Silver Screen Partners|Touchstone Pictures,10/7/86,130,6.5,1986,27453808.4698977,104033983.04031
10491,192,0.8893059999999989,20000000,77200000,The Name of the Rose,Sean Connery|Christian Slater|Helmut Qualtinger|Elya Baskin|Feodor Chaliapin Jr.,Jean-Jacques Annaud,130,Drama|Thriller|Mystery,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,363,7.0,1986,39788128.217243105,153582174.918558
10492,13597,0.8284549999999989,25000000,12729917,Labyrinth,David Bowie|Jennifer Connelly|Toby Froud|Christopher Malcolm|Shelley Thompson,Jim Henson,101,Adventure|Family|Fantasy,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)",6/27/86,336,6.9,1986,49735160.271553904,25324978.489543103
10493,9874,0.802539,0,49042224,Cobra,Sylvester Stallone|Brigitte Nielsen|Reni Santoni|Brian Thompson|Lee Garlington,George P. Cosmatos,87,Action|Crime|Thriller,Cannon Group|Golan-Globus|Warner Bros.,3/21/86,217,5.5,1986,0.0,97564914.828538
10494,9542,0.799534,0,5844868,The Hitcher,C. Thomas Howell|Rutger Hauer|Jennifer Jason Leigh|Jeffrey DeMunn|John M. Jackson,Robert Harmon,97,Horror|Action|Thriller,Silver Screen Partners|TriStar Pictures|HBO Pictures,2/21/86,62,6.6,1986,0.0,11627817.869842999
10495,8856,0.772494,113,115103979,"The Karate Kid, Part II",Ralph Macchio|Pat Morita|Martin Kove|Charlie Tanimoto|Yuji Okumoto,John G. Avildsen,113,Adventure|Drama|Action|Romance|Family,Columbia Pictures Corporation|Delphi V Productions,6/18/86,211,5.8,1986,224.802924427423,228988593.73834303
10496,10122,0.759795,0,18564613,Flight of the Navigator,Joey Cramer|Paul Reubens|Cliff DeYoung|Veronica Cartwright|Sarah Jessica Parker,Randal Kleiser,90,Family|Science Fiction|Adventure,Walt Disney Pictures|New Star Entertainment|Producers Sales Organization (PSO),7/30/86,119,6.7,1986,0.0,36932560.1173749
10497,8388,0.731945,25000000,0,Â¡Three Amigos!,Chevy Chase|Steve Martin|Martin Short|Patrice Martinez|Philip Gordon,John Landis,102,Comedy|Western,L.A. Films|Home Box Office (HBO),12/12/86,134,6.3,1986,49735160.271553904,0.0
10498,2099,0.719299,8500000,16209459,Raw Deal,Arnold Schwarzenegger|Kathryn Harrold|Darren McGavin|Sam Wanamaker|Paul Shenar,John Irvin,106,Action|Crime|Thriller,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation,6/6/86,82,5.7,1986,16909954.4923283,32247201.651207298
10499,9671,0.680643,5000000,328203506,Crocodile Dundee,Paul Hogan|Linda Kozlowski|Mark Blum|David Gulpilil|Michael Lombard,Peter Faiman,97,Adventure|Comedy,Paramount Pictures|Rimfire Films,9/26/86,248,6.2,1986,9947032.05431079,652930158.903837
10500,10015,0.669137,15000000,42724017,Heartbreak Ridge,Clint Eastwood|Marsha Mason|Everett McGill|Moses Gunn|Mario Van Peebles,Clint Eastwood,130,Action|Comedy|Drama|War,Malpaso Productions|Jay Weston Productions,12/15/86,121,6.5,1986,29841096.1629323,84995433.3175838
10501,10136,0.642842,25000000,79817939,The Golden Child,Eddie Murphy|Charles Dance|Charlotte Lewis|Victor Wong|Peter Kwong,Michael Ritchie,94,Action|Adventure|Comedy,Paramount Pictures,12/12/86,152,5.4,1986,49735160.271553904,158790319.548404
10502,12151,0.605767,0,71624879,Ruthless People,Danny DeVito|Bette Midler|Judge Reinhold|Helen Slater|Anita Morris,Jim Abrahams|David Zucker|Jerry Zucker,93,Comedy,Touchstone Pictures,6/26/86,42,6.3,1986,0.0,142490993.459826
10503,11133,0.582226,19000000,40996665,Poltergeist II: The Other Side,Craig T. Nelson|JoBeth Williams|Heather O'Rourke|Oliver Robins|Zelda Rubinstein,Brian Gibson,91,Thriller|Horror,Metro-Goldwyn-Mayer (MGM),5/23/86,73,5.6,1986,37798721.806381,81559028.1749682
10504,10466,0.566943,10000000,54999651,The Money Pit,Tom Hanks|Shelley Long|Alexander Godunov|Maureen Stapleton|Joe Mantegna,Richard Benjamin,91,Comedy|Romance,Universal Pictures|Amblin Entertainment,3/15/86,137,6.4,1986,19894064.1086215,109416658.29458101
10505,10776,0.5571550000000001,25000000,38748395,Little Shop of Horrors,Rick Moranis|Ellen Greene|Vincent Gardenia|Steve Martin|Tisha Campbell-Martin,Frank Oz,94,Horror|Comedy|Music,"Geffen Company, The|Warner Bros.",12/19/86,221,6.4,1986,49735160.271553904,77086305.4236192
10506,29968,0.551744999999999,0,0,Nothing in Common,Tom Hanks|Jackie Gleason|Eva Marie Saint|HÃ©ctor Elizondo|Barry Corbin,Garry Marshall,118,Drama|Comedy|Romance,TriStar Pictures,7/29/86,16,5.6,1986,0.0,0.0
10507,11416,0.546365,24500000,17218023,The Mission,Robert De Niro|Jeremy Irons|Ray McAnally|Aidan Quinn|Liam Neeson,Roland JoffÃ©,126,Adventure|Drama|Action|History,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.,9/29/86,127,6.8,1986,48740457.0661229,34253645.3385721
10508,5693,0.5447569999999989,9000000,28607524,Hoosiers,Gene Hackman|Barbara Hershey|Dennis Hopper|C.W. Mundy|Sheb Wooley,David Anspaugh,114,Drama|Family,Orion Pictures|De Haven Productions,11/14/86,62,6.7,1986,17904657.6977594,56911991.644493006
10509,10225,0.5413020000000001,3000000,19472057,Friday the 13th Part VI: Jason Lives,Thom Mathews|Jennifer Cooke|David Kagen|RenÃ©e Jones|Tom Fridley,Tom McLoughlin,86,Horror|Mystery|Thriller,Paramount Pictures,8/1/86,90,5.5,1986,5968219.23258647,38737835.028473295
10510,11120,0.5322520000000001,0,14302779,The Mosquito Coast,Harrison Ford|Helen Mirren|River Phoenix|Conrad Roberts|Martha Plimpton,Peter Weir,119,Adventure|Drama,Warner Bros.,11/26/86,45,6.1,1986,0.0,28454040.235744603
10511,14510,0.524096,4500000,1261000,From Beyond,Jeffrey Combs|Barbara Crampton|Ken Foree|Ted Sorel|Carolyn Purdy-Gordon,Stuart Gordon,86,Horror|Science Fiction|Fantasy,Empire Pictures|Taryn Prov,6/5/86,36,5.8,1986,8952328.84887971,2508641.48409718
10512,12721,0.523347,0,4662137,"No Retreat, No Surrender",Kurt McKinney|Jean-Claude Van Damme|J.W. Fails|Kathie Sileno|Tai Chung Kim,Corey Yuen Kwai,85,Action,New World Pictures,5/2/86,45,6.2,1986,0.0,9274885.23611767
10513,12118,0.523108,0,43579163,Police Academy 3: Back in Training,Steve Guttenberg|Bubba Smith|David Graf|Michael Winslow|Bobcat Goldthwait,Jerry Paris,83,Action|Comedy|Crime,Warner Bros.|Police Academy Productions,3/20/86,115,5.4,1986,0.0,86696666.252207
10514,3980,0.5166850000000001,2000000,13167232,Critters,Dee Wallace|M. Emmet Walsh|Billy Green Bush|Scott Grimes|Nadine Van der Velde,Stephen Herek,82,Comedy|Horror|Science Fiction,New Line Cinema|Smart Egg Pictures|Sho Films,4/11/86,112,5.7,1986,3978812.82172431,26194975.7541093
10515,11522,0.515686,0,40471663,Pretty in Pink,Molly Ringwald|Jon Cryer|Andrew McCarthy|Harry Dean Stanton|Annie Potts,Howard Deutch,96,Comedy,Paramount Pictures,2/28/86,159,6.6,1986,0.0,80514585.8304528
10516,14924,0.5069020000000001,4000000,2826523,Sid & Nancy,Gary Oldman|Chloe Webb|David Hayman|Debby Bishop|Andrew Schofield,Alex Cox,112,Drama|Music|Romance,Zenith Entertainment|Initial Pictures|U.K. Productions Entity,11/7/86,47,6.6,1986,7957625.64344863,5623102.97664934
10517,15392,0.502047,0,5738952,Crossroads,Ralph Macchio|Joe Seneca|Jami Gertz|Joe Morton|Robert Judd,Walter Hill,99,Drama|Music|Mystery|Romance,Columbia Pictures,3/14/86,32,6.7,1986,0.0,11417107.900430199
10518,40342,0.48471099999999995,1500000,0,DÃ¨moni 2,David Edwin Knight|Nancy Brilli|Coralina Cataldi-Tassoni|Bobby Rhodes|Asia Argento,Lamberto Bava,91,Horror|Fantasy,DACFILM Rome,10/9/86,25,5.4,1986,2984109.61629323,0.0
10519,5143,0.47681899999999994,6400000,40084041,Hannah and Her Sisters,Woody Allen|Michael Caine|Mia Farrow|Carrie Fisher|Barbara Hershey,Woody Allen,107,Comedy|Drama,Orion Pictures,2/7/86,102,7.3,1986,12732201.029517801,79743448.1386616
10522,6106,0.459005,4500000,0,Salvador,James Woods|Jim Belushi|Michael Murphy|John Savage|Tony Plana,Oliver Stone,123,Drama,Hemdale Film,4/23/86,22,6.3,1986,8952328.84887971,0.0
10523,1857,0.438751,0,5706456,The Transformers: The Movie,Judd Nelson|Peter Cullen|Frank Welker|Leonard Nimoy|Orson Welles,Nelson Shin,84,Animation,De Laurentiis Entertainment Group (DEG)|Marvel Productions|Sunbow Productions,8/8/86,70,7.2,1986,0.0,11352460.149702802
10524,10945,0.43816400000000005,0,0,Jumpin' Jack Flash,Whoopi Goldberg|Stephen Collins|Jonathan Pryce|John Wood|Carol Kane,Penny Marshall,100,Romance|Comedy|Thriller,20th Century Fox|Lawrence Gordon Productions,10/9/86,39,5.3,1986,0.0,0.0
10525,9941,0.43745100000000003,14000000,62134225,Down and Out in Beverly Hills,Nick Nolte|Bette Midler|Richard Dreyfuss|Elizabeth PeÃ±a|Little Richard,Paul Mazursky,103,Comedy,Touchstone Pictures|Silver Screen Partners II,1/31/86,19,5.1,1986,27851689.752070196,123610225.548951
10526,11028,0.433281,0,0,The Big Easy,Dennis Quaid|Ellen Barkin|Ned Beatty|John Goodman|Lisa Jane Persky,Jim McBride,102,Drama|Action|Crime|Mystery,Kings Road Entertainment,11/27/86,18,6.1,1986,0.0,0.0
10527,9980,0.42542399999999997,10000000,7433663,Maximum Overdrive,Emilio Estevez|Pat Hingle|Laura Harrington|Yeardley Smith|John Short,Stephen King,97,Action|Drama|Horror|Science Fiction,De Laurentiis,7/25/86,68,5.4,1986,19894064.1086215,14788576.8283888
10528,11257,0.40021799999999996,3000000,20966644,A Room with a View,Maggie Smith|Helena Bonham Carter|Denholm Elliott|Julian Sands|Simon Callow,James Ivory,117,Drama|Romance,Goldcrest Films International|National Film Finance Corporation (NFFC)|Curzon Film Distributors,3/7/86,80,6.6,1986,5968219.23258647,41711175.9878646
10529,12715,0.399032,0,11949484,Firewalker,"Chuck Norris|Louis Gossett, Jr.|Melody Anderson|Will Sampson|Sonny Landham",J. Lee Thompson,104,Action|Adventure|Comedy,Cannon Group|Golan-Globus Productions,11/21/86,25,4.9,1986,0.0,23772380.0760947
10530,10013,0.389778,18000000,41382841,Peggy Sue Got Married,Kathleen Turner|Nicolas Cage|Barry Miller|Catherine Hicks|Joan Allen,Francis Ford Coppola,103,Comedy|Drama|Fantasy|Romance,American Zoetrope|TriStar Pictures,10/5/86,57,5.7,1986,35809315.3955188,82327289.18508941
10531,11300,0.38562199999999996,0,8362969,Something Wild,Jeff Daniels|Melanie Griffith|Ray Liotta|Margaret Colin|Tracey Walter,Jonathan Demme,113,Action|Comedy|Drama|Romance,Orion Pictures|Religiosa Primitiva,11/7/86,28,6.6,1986,0.0,16637344.1424414
10532,24913,0.38510500000000003,5000000,0,April Fool's Day,Deborah Foreman|Jay Baker|Pat Barlow|Lloyd Berry|Deborah Goodrich,Fred Walton,89,Horror|Mystery|Thriller,Paramount Pictures|Hometown Films|YCTM,3/28/86,29,6.1,1986,9947032.05431079,0.0
10533,12662,0.384232,0,14481606,Psycho III,Anthony Perkins|Diana Scarwid|Jeff Fahey|Roberta Maxwell|Hugh Gillin,Anthony Perkins,93,Horror|Thriller,Universal Pictures,6/27/86,26,4.7,1986,0.0,28809799.8159799
10534,10002,0.375434,0,0,Mona Lisa,Bob Hoskins|Cathy Tyson|Michael Caine|Robbie Coltrane|Clarke Peters,Neil Jordan,104,Drama|Crime|Romance,HandMade Films,6/13/86,24,6.4,1986,0.0,0.0
10535,1554,0.65576,0,0,Down by Law,Tom Waits|John Lurie|Roberto Benigni|Nicoletta Braschi|Ellen Barkin,Jim Jarmusch,107,Crime|Drama|Comedy,Island Pictures|Black Snake|Grokenberger Film Produktion,5/1/86,60,7.3,1986,0.0,0.0
10536,36349,0.369463,0,6637565,Black Moon Rising,Tommy Lee Jones|Linda Hamilton|Robert Vaughn|Richard Jaeckel|Lee Ving,Harley Cokeliss,100,Science Fiction|Action|Thriller,New World Pictures|Sequoia Productions,1/10/86,10,5.6,1986,0.0,13204814.3635142
10537,10692,0.356864,111000,0,Henry: Portrait of a Serial Killer,Michael Rooker|Tracy Arnold|Tom Towles|David Katz|Mary Demas,John McNaughton,83,Horror|Thriller|Crime|Drama,Maljack Productions,9/24/86,40,6.1,1986,220824.11160569897,0.0
10539,10017,0.3478,2700000,3500000,The Wraith,Charlie Sheen|Nick Cassavetes|Sherilyn Fenn|Randy Quaid|Matthew Barry,Mike Marvin,93,Romance|Science Fiction|Horror|Action|Crime,New Century Entertainment Corporation|Alliance Entertainment|Turbo Productions,11/21/86,48,5.9,1986,5371397.30932783,6962922.43801755
10540,25438,0.345381,0,6797218,Trick or Treat,Marc Price|Tony Fields|Lisa Orgolini|Doug Savant|Elaine Joyce,Charles Martin Smith,98,Horror|Music,De Laurentiis Entertainment Group (DEG),10/24/86,16,5.0,1986,0.0,13522429.0652276
10541,16337,0.327717,4700000,8025872,The Texas Chainsaw Massacre 2,Dennis Hopper|Caroline Williams|Jim Siedow|Bill Moseley|Bill Johnson,Tobe Hooper,101,Horror,Cannon Films,8/22/86,43,5.7,1986,9350210.13105214,15966721.209559
10542,15596,0.325629,0,91258000,Back to School,Rodney Dangerfield|Keith Gordon|William Zabka|Burt Young|Robert Downey Jr.,Alan Metter,96,Comedy,Orion Pictures|Paper Clip Productions,6/13/86,45,6.6,1986,0.0,181549250.24245802
10543,13818,0.32409899999999997,0,0,Heartburn,Meryl Streep|Jack Nicholson|Jeff Daniels|Maureen Stapleton|Stockard Channing,Mike Nichols,108,Comedy|Drama|Romance,Paramount Pictures,7/25/86,23,6.2,1986,0.0,0.0
10544,13698,0.323711,0,36611610,Gung Ho,Michael Keaton|Gedde Watanabe|George Wendt|Mimi Rogers|John Turturro,Ron Howard,111,Comedy|Drama,Paramount Pictures,3/13/86,22,6.2,1986,0.0,72835371.6459851
10545,11038,0.317816,0,0,Tough Guys,Burt Lancaster|Kirk Douglas|Charles Durning|Alexis Smith|Dana Carvey,Jeff Kanew,104,Comedy|Crime,Touchstone Pictures,10/3/86,11,4.9,1986,0.0,0.0
10546,33278,0.31185799999999997,0,8988731,Deadly Friend,Matthew Laborteaux|Kristy Swanson|Michael Sharrett|Anne Twomey|Anne Ramsey,Wes Craven,91,Mystery|Drama|Horror|Science Fiction,Warner Bros.|Pan Arts|Layton,10/10/86,28,6.5,1986,0.0,17882239.0769154
10547,37032,0.311655,10000000,0,Nan bei Shao Lin,Jet Li|Woo Gin-Keung|Wong Chau-Yin |Yu Cheng-Hui|Yue Hoi,Liu Chia-Liang,90,Action|Comedy,Shaw Brothers,3/1/86,10,6.7,1986,19894064.1086215,0.0
10548,18169,0.311025,0,38702310,About Last Night...,Demi Moore|Rob Lowe|Jim Belushi|Elizabeth Perkins|George DiCenzo,Edward Zwick,113,Comedy|Drama|Romance,TriStar Pictures|Delphi V Productions,7/2/86,21,5.0,1986,0.0,76994623.62917459
10549,9873,0.309218,0,20603715,F/X,Bryan Brown|Brian Dennehy|Diane Venora|Cliff DeYoung|Mason Adams,Robert Mandel,109,Crime|Thriller|Action,Orion Pictures|Dodi Fayed - Jack Wiener,2/7/86,34,6.1,1986,0.0,40989162.70857679
10551,11415,0.30298600000000003,3000000,0,House,William Katt|George Wendt|Richard Moll|Kay Lenz|Mary Stavin,Steve Miner,93,Comedy|Horror,New World Pictures,2/28/86,51,5.5,1986,5968219.23258647,0.0
10552,31909,0.20760599999999998,12000000,4884663,Invaders from Mars,Karen Black|Hunter Carson|Timothy Bottoms|Laraine Newman|James Karen,Tobe Hooper,100,Science Fiction,Cannon Pictures,1/1/86,20,5.1,1986,23872876.930345897,9717579.88710118
10553,11938,0.289554,0,0,Clockwise,John Cleese|Sharon Maiden|Alison Steadman|Penelope Wilton|Penny Leatherbarrow,Christopher Morahan,96,Comedy,Thorn EMI Screen Entertainment,3/1/86,19,5.7,1986,0.0,0.0
10554,26554,0.28742399999999996,2000000,0,Class of Nuke 'Em High,Janelle Brady|Gil Brenton|Robert Prichard|Pat Ryan|James Nugent Vernon,Richard W. Haines|Lloyd Kaufman,85,Horror|Comedy|Science Fiction,Troma Entertainment,12/12/86,15,5.8,1986,3978812.82172431,0.0
10555,15698,0.28470500000000004,0,0,Running Scared,Gregory Hines|Billy Crystal|Steven Bauer|Darlanne Fluegel|Joe Pantoliano,Peter Hyams,107,Thriller|Action|Comedy|Crime,David Foster Productions|Turman-Foster Company|Metro-Goldwyn-Mayer (MGM),6/27/86,26,6.6,1986,0.0,0.0
10556,30194,0.277984,18000000,3900000,The Manhattan Project,John Lithgow|Christopher Collet|Cynthia Nixon|Jill Eikenberry|John Mahoney,Marshall Brickman,118,Science Fiction|Thriller,Gladden Entertainment,6/13/86,11,6.0,1986,35809315.3955188,7758685.00236242
10557,13841,0.268676,0,2015882,Rad,Bill Allen|Lori Loughlin|Talia Shire|Ray Walston|Alfie Wise,Hal Needham,91,Drama|Family,TriStar Pictures,3/21/86,15,7.4,1986,0.0,4010408.57434163
10558,13715,0.258898,6500000,2347000,At Close Range,Sean Penn|Christopher Walken|Mary Stuart Masterson|Chris Penn|Millie Perkins,James Foley,111,Crime|Drama,Orion Pictures,4/18/86,21,6.0,1986,12931141.670604,4669136.84629348
10559,18282,0.258334,0,0,One Crazy Summer,John Cusack|Demi Moore|Bobcat Goldthwait|Tom Villard|Jeremy Piven,Savage Steve Holland,89,Drama|Comedy|Romance|Family,A&M Films,8/8/86,21,6.7,1986,0.0,0.0
10561,14670,0.314511,0,0,Round Midnight,Dexter Gordon|FranÃ§ois Cluzet|Gabrielle Haker|Christine Pascal|Pierre Trabaud,Bertrand Tavernier,133,Drama,PECF|Little Bear,9/23/86,11,6.5,1986,0.0,0.0
10562,11037,0.253984,0,0,Iron Eagle,"Louis Gossett, Jr.|Jason Gedrick|Tim Thomerson|Larry B. Scott|Shawnee Smith",Sidney J. Furie,117,Action|Thriller|War,TriStar Pictures,1/17/86,40,4.4,1986,0.0,0.0
10563,9930,0.45914399999999994,0,0,Legal Eagles,Robert Redford|Debra Winger|Daryl Hannah|Brian Dennehy|Terence Stamp,Ivan Reitman,116,Comedy|Crime|Drama|Romance|Thriller,Universal Pictures|Mirage Enterprises|Northern Lights Entertainment,6/18/86,22,5.3,1986,0.0,0.0
10564,16113,0.231591,0,17768900,The Delta Force,Chuck Norris|Lee Marvin|Shelley Winters|Martin Balsam|Joey Bishop,Menahem Golan,125,Action|Thriller,Golan-Globus,2/14/86,43,5.0,1986,0.0,35349563.573968604
10565,26789,0.24752399999999997,0,12303904,No Mercy,Richard Gere|Kim Basinger|Jeroen KrabbÃ©|George Dzundza|Gary Basaraba,Richard Pearce,106,Action|Crime|Thriller,TriStar Pictures,12/19/86,13,5.3,1986,0.0,24477465.496232502
10566,33061,0.24560700000000002,1100000,5450815,Troll,Noah Hathaway|Michael Moriarty|Julia Louis-Dreyfus|Shelley Hack|Jenny Beck,John Carl Buechler,82,Fantasy|Horror,Empire Pictures|Altar Productions,1/17/86,22,4.6,1986,2188347.05194837,10843886.305423599
10567,20537,0.22737,0,0,Caravaggio,Nigel Terry|Tilda Swinton|Sean Bean|Robbie Coltrane|Nigel Davenport,Derek Jarman,93,Drama|History,British Film Institute (BFI),8/29/86,13,4.7,1986,0.0,0.0
10568,24086,0.233302,0,7177431,The Boy Who Could Fly,Jay Underwood|Fred Savage|Bonnie Bedelia|Colleen Dewhurst|Fred Gwynne,Nick Castle,114,Drama|Family|Fantasy|Science Fiction,Lorimar Motion Pictures,8/15/86,18,5.6,1986,0.0,14278827.2449207
10569,13853,0.217599,15000000,0,The Clan of the Cave Bear,Daryl Hannah|Pamela Reed|James Remar|Thomas G. Waites|John Doolittle,Michael Chapman,98,Adventure|Drama,The Guber-Peters Company|Warner Bros.|Producers Sales Organization (PSO)|Jonesfilm|The Jozak Company,1/17/86,10,4.7,1986,29841096.1629323,0.0
10570,15762,0.21335,0,0,Night of the Creeps,Jason Lively|Steve Marshall|Jill Whitlow|Tom Atkins|Wally Taylor,Fred Dekker,88,Comedy|Horror|Science Fiction,TriStar Pictures|Delphi V Productions,8/21/86,26,6.8,1986,0.0,0.0
10572,2620,0.203663,12000000,15945534,Armed and Dangerous,John Candy|Eugene Levy|Robert Loggia|Meg Ryan|Kenneth McMillan,Mark L. Lester,88,Action|Comedy|Crime,Columbia Pictures|Delphi V Productions|Frostbacks,8/15/86,20,5.1,1986,23872876.930345897,31722147.564220503
10573,24103,0.20189100000000001,0,8033397,Haunted Honeymoon,Gene Wilder|Gilda Radner|Dom DeLuise|Jonathan Pryce|Eve Ferret,Gene Wilder,82,Comedy|Horror|Music,Orion Pictures,7/25/86,18,5.3,1986,0.0,15981691.4928008
10574,1890,0.200781,0,31853080,Children of a Lesser God,Marlee Matlin|William Hurt|Philip Bosco|John Limnidis|Piper Laurie,Randa Haines,119,Drama|Romance,Paramount Pictures,9/13/86,25,6.7,1986,0.0,63368721.5577052
10576,13346,0.215644,0,0,Lucas,Corey Haim|Kerri Green|Charlie Sheen|Winona Ryder|Courtney Thorne-Smith,David Seltzer,108,Comedy|Drama|Romance,20th Century Fox,3/28/86,24,5.7,1986,0.0,0.0
10577,29355,0.181563,0,0,Wildcats,Goldie Hawn|Swoosie Kurtz|Woody Harrelson|Wesley Snipes|Robyn Lively,Michael Ritchie,106,Comedy|Drama,Warner Bros.|Hawn / Sylbert Movie Company,2/14/86,21,6.3,1986,0.0,0.0
10578,26555,0.167621,15000000,12308521,Club Paradise,Robin Williams|Peter O'Toole|Rick Moranis|Jimmy Cliff|Twiggy,Harold Ramis,96,Comedy|Drama|Romance,Warner Bros.,7/11/86,10,4.1,1986,29841096.1629323,24486650.5856315
10579,17465,0.15504300000000001,0,0,Youngblood,Rob Lowe|Cynthia Gibb|Patrick Swayze|Ed Lauter|Jim Youngs,Peter Markle,110,Drama|Romance,United Artists|The Guber-Peters Company,1/31/86,24,5.5,1986,0.0,0.0
10580,27995,0.139942,0,0,She's Gotta Have It,Tracy Camilla Johns|Tommy Redmond Hicks|John Canada Terrell|Spike Lee|Raye Dowell,Spike Lee,84,Comedy|Romance,40 Acres & A Mule Filmworks,8/8/86,11,5.2,1986,0.0,0.0
10582,10857,0.090923,0,0,When the Wind Blows,Peggy Ashcroft|John Mills|Robin Houston|David Dundas,Jimmy T. Murakami,80,Animation|Comedy|Drama|War,Film Four International|British Screen Productions|TVC London|Penguin Books,10/24/86,18,7.3,1986,0.0,0.0
10583,70966,0.063527,0,0,Kuryer,Fyodor Dunayevsky|Anastasiya Nemolyayeva|Oleg Basilashvili|Inna Churikova|Aleksandr Pankratov-Chyornyy,Karen Shakhnazarov,88,Drama|Romance|Comedy,Mosfilm,6/6/86,11,7.4,1986,0.0,0.0
10584,13766,0.094098,18000000,9697739,SpaceCamp,Kate Capshaw|Lea Thompson|Kelly Preston|Larry B. Scott|Joaquin Phoenix,Harry Winer,107,Family|Adventure,ABC Motion Pictures,6/6/86,23,6.2,1986,35809315.3955188,19292744.1374679
